x,y,outer_radius,inner_radius,num_peaks,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.46,0.48,0.43,0.1,3,black,60.0,interpolate,2,200,200,white,draw_star,301.png
0.52,0.54,0.39,0.16,5,black,90.0,interpolate,2,200,200,white,draw_star,302.png
0.52,0.53,0.37,0.18,4,black,140.0,interpolate,1,200,200,white,draw_star,303.png
0.45,0.5,0.39,0.1,3,black,80.0,interpolate,2,200,200,white,draw_star,304.png
0.45,0.53,0.39,0.25,7,black,100.0,interpolate,3,200,200,white,draw_star,305.png
0.5,0.55,0.37,0.16,5,black,10.0,interpolate,2,200,200,white,draw_star,306.png
0.48,0.55,0.45,0.19,5,black,140.0,interpolate,3,200,200,white,draw_star,307.png
0.48,0.47,0.39,0.25,7,black,130.0,interpolate,3,200,200,white,draw_star,308.png
0.49,0.48,0.43,0.1,3,black,90.0,interpolate,1,200,200,white,draw_star,309.png
0.52,0.45,0.43,0.15,3,black,150.0,interpolate,1,200,200,white,draw_star,310.png
0.47,0.46,0.43,0.1,3,black,70.0,interpolate,2,200,200,white,draw_star,311.png
0.5,0.45,0.37,0.1,6,black,10.0,interpolate,3,200,200,white,draw_star,312.png
0.52,0.53,0.45,0.22,5,black,90.0,interpolate,1,200,200,white,draw_star,313.png
0.45,0.46,0.45,0.1,4,black,40.0,interpolate,2,200,200,white,draw_star,314.png
0.46,0.52,0.43,0.16,7,black,20.0,interpolate,2,200,200,white,draw_star,315.png
0.48,0.53,0.37,0.13,6,black,60.0,interpolate,3,200,200,white,draw_star,316.png
0.47,0.47,0.43,0.1,5,black,160.0,interpolate,1,200,200,white,draw_star,317.png
0.55,0.48,0.35,0.1,6,black,140.0,interpolate,2,200,200,white,draw_star,318.png
0.54,0.5,0.43,0.16,4,black,100.0,interpolate,2,200,200,white,draw_star,319.png
0.49,0.5,0.43,0.25,5,black,10.0,interpolate,2,200,200,white,draw_star,320.png
0.55,0.48,0.35,0.13,6,black,100.0,interpolate,3,200,200,white,draw_star,321.png
0.47,0.48,0.43,0.11,3,black,160.0,interpolate,2,200,200,white,draw_star,322.png
0.51,0.46,0.45,0.22,5,black,100.0,interpolate,2,200,200,white,draw_star,323.png
0.46,0.51,0.45,0.25,6,black,60.0,interpolate,2,200,200,white,draw_star,324.png
0.53,0.5,0.45,0.16,6,black,150.0,interpolate,2,200,200,white,draw_star,325.png
0.47,0.49,0.43,0.18,4,black,70.0,interpolate,2,200,200,white,draw_star,326.png
0.46,0.46,0.41,0.13,7,black,40.0,interpolate,2,200,200,white,draw_star,327.png
0.46,0.54,0.37,0.19,5,black,60.0,interpolate,2,200,200,white,draw_star,328.png
0.5,0.48,0.37,0.1,6,black,150.0,interpolate,1,200,200,white,draw_star,329.png
0.53,0.5,0.45,0.25,5,black,110.0,interpolate,3,200,200,white,draw_star,330.png
0.46,0.53,0.45,0.13,7,black,10.0,interpolate,1,200,200,white,draw_star,331.png
0.45,0.5,0.43,0.1,6,black,100.0,interpolate,2,200,200,white,draw_star,332.png
0.49,0.53,0.39,0.22,7,black,140.0,interpolate,1,200,200,white,draw_star,333.png
0.46,0.49,0.35,0.19,7,black,60.0,interpolate,2,200,200,white,draw_star,334.png
0.46,0.47,0.41,0.13,7,black,140.0,interpolate,3,200,200,white,draw_star,335.png
0.49,0.5,0.35,0.11,3,black,30.0,interpolate,3,200,200,white,draw_star,336.png
0.45,0.52,0.45,0.2,4,black,80.0,interpolate,1,200,200,white,draw_star,337.png
0.49,0.48,0.41,0.11,3,black,70.0,interpolate,1,200,200,white,draw_star,338.png
0.55,0.5,0.41,0.19,6,black,0.0,interpolate,1,200,200,white,draw_star,339.png
0.47,0.53,0.45,0.14,3,black,50.0,interpolate,1,200,200,white,draw_star,340.png
0.52,0.51,0.41,0.22,5,black,40.0,interpolate,1,200,200,white,draw_star,341.png
0.46,0.45,0.37,0.11,3,black,170.0,interpolate,1,200,200,white,draw_star,342.png
0.54,0.45,0.37,0.16,6,black,120.0,interpolate,1,200,200,white,draw_star,343.png
0.53,0.46,0.45,0.16,5,black,20.0,interpolate,3,200,200,white,draw_star,344.png
0.47,0.46,0.37,0.19,5,black,100.0,interpolate,2,200,200,white,draw_star,345.png
0.46,0.46,0.41,0.18,4,black,90.0,interpolate,2,200,200,white,draw_star,346.png
0.46,0.47,0.43,0.1,7,black,20.0,interpolate,1,200,200,white,draw_star,347.png
0.48,0.54,0.35,0.14,4,black,110.0,interpolate,2,200,200,white,draw_star,348.png
0.51,0.55,0.37,0.11,3,black,70.0,interpolate,3,200,200,white,draw_star,349.png
0.5,0.54,0.39,0.19,6,black,100.0,interpolate,1,200,200,white,draw_star,350.png
0.49,0.46,0.43,0.16,4,black,150.0,interpolate,1,200,200,white,draw_star,351.png
0.53,0.46,0.43,0.16,7,black,30.0,interpolate,3,200,200,white,draw_star,352.png
0.45,0.5,0.39,0.18,4,black,50.0,interpolate,3,200,200,white,draw_star,353.png
0.45,0.53,0.35,0.1,7,black,120.0,interpolate,2,200,200,white,draw_star,354.png
0.47,0.55,0.37,0.16,4,black,40.0,interpolate,3,200,200,white,draw_star,355.png
0.46,0.48,0.45,0.16,5,black,120.0,interpolate,2,200,200,white,draw_star,356.png
0.49,0.49,0.45,0.22,7,black,120.0,interpolate,2,200,200,white,draw_star,357.png
0.47,0.51,0.45,0.1,7,black,130.0,interpolate,2,200,200,white,draw_star,358.png
0.55,0.51,0.35,0.13,5,black,0.0,interpolate,1,200,200,white,draw_star,359.png
0.54,0.46,0.37,0.22,7,black,0.0,interpolate,1,200,200,white,draw_star,360.png
0.51,0.54,0.43,0.15,3,black,20.0,interpolate,3,200,200,white,draw_star,361.png
0.52,0.48,0.41,0.22,5,black,170.0,interpolate,1,200,200,white,draw_star,362.png
0.53,0.47,0.35,0.25,6,black,170.0,interpolate,2,200,200,white,draw_star,363.png
0.45,0.52,0.35,0.13,7,black,90.0,interpolate,3,200,200,white,draw_star,364.png
0.54,0.45,0.35,0.1,3,black,50.0,interpolate,2,200,200,white,draw_star,365.png
0.51,0.46,0.35,0.14,4,black,170.0,interpolate,2,200,200,white,draw_star,366.png
0.54,0.47,0.41,0.1,5,black,140.0,interpolate,3,200,200,white,draw_star,367.png
0.54,0.53,0.35,0.13,5,black,30.0,interpolate,1,200,200,white,draw_star,368.png
0.46,0.5,0.37,0.1,3,black,100.0,interpolate,3,200,200,white,draw_star,369.png
0.51,0.5,0.45,0.25,7,black,70.0,interpolate,1,200,200,white,draw_star,370.png
0.52,0.52,0.45,0.2,4,black,150.0,interpolate,3,200,200,white,draw_star,371.png
0.54,0.49,0.41,0.25,6,black,60.0,interpolate,3,200,200,white,draw_star,372.png
0.46,0.48,0.41,0.1,3,black,40.0,interpolate,1,200,200,white,draw_star,373.png
0.54,0.53,0.39,0.16,5,black,130.0,interpolate,1,200,200,white,draw_star,374.png
0.54,0.5,0.45,0.13,5,black,170.0,interpolate,3,200,200,white,draw_star,375.png
0.53,0.46,0.37,0.19,6,black,0.0,interpolate,3,200,200,white,draw_star,376.png
0.51,0.5,0.45,0.16,7,black,40.0,interpolate,2,200,200,white,draw_star,377.png
0.51,0.54,0.35,0.16,4,black,30.0,interpolate,2,200,200,white,draw_star,378.png
0.47,0.53,0.43,0.18,4,black,20.0,interpolate,1,200,200,white,draw_star,379.png
0.53,0.45,0.35,0.22,5,black,110.0,interpolate,1,200,200,white,draw_star,380.png
0.47,0.51,0.37,0.1,6,black,130.0,interpolate,2,200,200,white,draw_star,381.png
0.5,0.46,0.37,0.1,4,black,30.0,interpolate,2,200,200,white,draw_star,382.png
0.46,0.48,0.37,0.15,3,black,50.0,interpolate,3,200,200,white,draw_star,383.png
0.51,0.52,0.43,0.14,4,black,150.0,interpolate,2,200,200,white,draw_star,384.png
0.51,0.48,0.43,0.22,5,black,110.0,interpolate,2,200,200,white,draw_star,385.png
0.47,0.47,0.37,0.12,4,black,90.0,interpolate,1,200,200,white,draw_star,386.png
0.5,0.55,0.45,0.12,4,black,120.0,interpolate,2,200,200,white,draw_star,387.png
0.51,0.47,0.45,0.19,6,black,0.0,interpolate,2,200,200,white,draw_star,388.png
0.46,0.52,0.39,0.15,3,black,170.0,interpolate,2,200,200,white,draw_star,389.png
0.48,0.47,0.41,0.16,6,black,170.0,interpolate,3,200,200,white,draw_star,390.png
0.49,0.51,0.39,0.13,5,black,160.0,interpolate,2,200,200,white,draw_star,391.png
0.51,0.48,0.37,0.12,4,black,10.0,interpolate,2,200,200,white,draw_star,392.png
0.45,0.45,0.43,0.16,6,black,140.0,interpolate,2,200,200,white,draw_star,393.png
0.49,0.54,0.35,0.11,3,black,130.0,interpolate,1,200,200,white,draw_star,394.png
0.5,0.46,0.45,0.19,5,black,150.0,interpolate,3,200,200,white,draw_star,395.png
0.48,0.51,0.37,0.22,5,black,110.0,interpolate,3,200,200,white,draw_star,396.png
0.49,0.55,0.35,0.14,3,black,110.0,interpolate,1,200,200,white,draw_star,397.png
0.5,0.5,0.35,0.14,4,black,90.0,interpolate,1,200,200,white,draw_star,398.png
0.54,0.53,0.41,0.13,7,black,170.0,interpolate,1,200,200,white,draw_star,399.png
0.53,0.51,0.39,0.1,3,black,50.0,interpolate,1,200,200,white,draw_star,400.png
0.5,0.5,0.43,0.25,6,black,90.0,interpolate,3,200,200,white,draw_star,401.png
0.53,0.46,0.43,0.13,3,black,80.0,interpolate,3,200,200,white,draw_star,402.png
0.49,0.49,0.45,0.15,3,black,110.0,interpolate,2,200,200,white,draw_star,403.png
0.55,0.47,0.39,0.16,4,black,60.0,interpolate,1,200,200,white,draw_star,404.png
0.49,0.45,0.39,0.16,4,black,60.0,interpolate,2,200,200,white,draw_star,405.png
0.54,0.55,0.39,0.1,4,black,80.0,interpolate,3,200,200,white,draw_star,406.png
0.51,0.49,0.41,0.12,3,black,40.0,interpolate,3,200,200,white,draw_star,407.png
0.52,0.52,0.37,0.25,6,black,120.0,interpolate,3,200,200,white,draw_star,408.png
0.5,0.48,0.35,0.22,7,black,150.0,interpolate,3,200,200,white,draw_star,409.png
0.52,0.54,0.41,0.13,3,black,170.0,interpolate,3,200,200,white,draw_star,410.png
0.5,0.54,0.43,0.12,4,black,170.0,interpolate,3,200,200,white,draw_star,411.png
0.46,0.45,0.43,0.1,4,black,60.0,interpolate,3,200,200,white,draw_star,412.png
0.46,0.5,0.41,0.19,7,black,20.0,interpolate,2,200,200,white,draw_star,413.png
0.47,0.49,0.37,0.13,3,black,170.0,interpolate,3,200,200,white,draw_star,414.png
0.55,0.51,0.45,0.11,3,black,90.0,interpolate,3,200,200,white,draw_star,415.png
0.5,0.52,0.45,0.15,3,black,20.0,interpolate,3,200,200,white,draw_star,416.png
0.55,0.53,0.43,0.1,3,black,30.0,interpolate,3,200,200,white,draw_star,417.png
0.53,0.52,0.35,0.13,6,black,30.0,interpolate,2,200,200,white,draw_star,418.png
0.45,0.55,0.35,0.16,4,black,50.0,interpolate,1,200,200,white,draw_star,419.png
0.5,0.53,0.41,0.12,4,black,60.0,interpolate,1,200,200,white,draw_star,420.png
0.46,0.49,0.41,0.1,3,black,10.0,interpolate,1,200,200,white,draw_star,421.png
0.5,0.55,0.45,0.12,4,black,40.0,interpolate,1,200,200,white,draw_star,422.png
0.45,0.47,0.39,0.1,4,black,50.0,interpolate,3,200,200,white,draw_star,423.png
0.52,0.48,0.35,0.22,6,black,20.0,interpolate,2,200,200,white,draw_star,424.png
0.51,0.46,0.45,0.11,3,black,130.0,interpolate,1,200,200,white,draw_star,425.png
0.54,0.45,0.35,0.19,5,black,10.0,interpolate,1,200,200,white,draw_star,426.png
0.47,0.45,0.45,0.1,7,black,0.0,interpolate,1,200,200,white,draw_star,427.png
0.46,0.55,0.41,0.25,7,black,30.0,interpolate,2,200,200,white,draw_star,428.png
0.53,0.45,0.43,0.19,6,black,140.0,interpolate,2,200,200,white,draw_star,429.png
0.47,0.5,0.41,0.16,6,black,150.0,interpolate,1,200,200,white,draw_star,430.png
0.55,0.53,0.35,0.2,4,black,150.0,interpolate,2,200,200,white,draw_star,431.png
0.5,0.54,0.39,0.11,3,black,10.0,interpolate,1,200,200,white,draw_star,432.png
0.48,0.45,0.37,0.19,6,black,130.0,interpolate,2,200,200,white,draw_star,433.png
0.55,0.46,0.39,0.1,3,black,40.0,interpolate,1,200,200,white,draw_star,434.png
0.5,0.46,0.41,0.15,3,black,170.0,interpolate,3,200,200,white,draw_star,435.png
0.54,0.49,0.41,0.16,4,black,30.0,interpolate,1,200,200,white,draw_star,436.png
0.48,0.47,0.37,0.18,4,black,100.0,interpolate,2,200,200,white,draw_star,437.png
0.55,0.51,0.39,0.13,5,black,100.0,interpolate,2,200,200,white,draw_star,438.png
0.52,0.45,0.37,0.1,3,black,100.0,interpolate,1,200,200,white,draw_star,439.png
0.51,0.46,0.41,0.11,3,black,10.0,interpolate,3,200,200,white,draw_star,440.png
0.46,0.5,0.45,0.25,6,black,150.0,interpolate,3,200,200,white,draw_star,441.png
0.47,0.55,0.37,0.13,3,black,100.0,interpolate,2,200,200,white,draw_star,442.png
0.46,0.53,0.45,0.11,3,black,130.0,interpolate,3,200,200,white,draw_star,443.png
0.52,0.55,0.39,0.14,4,black,60.0,interpolate,1,200,200,white,draw_star,444.png
0.55,0.5,0.43,0.13,5,black,60.0,interpolate,1,200,200,white,draw_star,445.png
0.55,0.52,0.41,0.22,6,black,10.0,interpolate,2,200,200,white,draw_star,446.png
0.53,0.49,0.41,0.12,3,black,70.0,interpolate,2,200,200,white,draw_star,447.png
0.45,0.47,0.41,0.1,7,black,130.0,interpolate,3,200,200,white,draw_star,448.png
0.5,0.49,0.43,0.22,5,black,20.0,interpolate,3,200,200,white,draw_star,449.png
0.55,0.47,0.39,0.19,7,black,130.0,interpolate,1,200,200,white,draw_star,450.png
0.55,0.46,0.39,0.25,6,black,40.0,interpolate,2,200,200,white,draw_star,451.png
0.52,0.52,0.43,0.25,6,black,110.0,interpolate,1,200,200,white,draw_star,452.png
0.46,0.49,0.43,0.1,7,black,0.0,interpolate,2,200,200,white,draw_star,453.png
0.55,0.45,0.39,0.18,4,black,100.0,interpolate,2,200,200,white,draw_star,454.png
0.46,0.45,0.37,0.25,6,black,50.0,interpolate,1,200,200,white,draw_star,455.png
0.5,0.53,0.35,0.19,5,black,10.0,interpolate,3,200,200,white,draw_star,456.png
0.49,0.49,0.37,0.19,6,black,110.0,interpolate,3,200,200,white,draw_star,457.png
0.49,0.53,0.41,0.1,7,black,60.0,interpolate,2,200,200,white,draw_star,458.png
0.52,0.55,0.43,0.2,4,black,140.0,interpolate,1,200,200,white,draw_star,459.png
0.52,0.47,0.37,0.1,3,black,70.0,interpolate,2,200,200,white,draw_star,460.png
0.48,0.46,0.37,0.12,4,black,110.0,interpolate,1,200,200,white,draw_star,461.png
0.55,0.47,0.43,0.13,6,black,70.0,interpolate,2,200,200,white,draw_star,462.png
0.55,0.55,0.41,0.13,6,black,70.0,interpolate,3,200,200,white,draw_star,463.png
0.54,0.49,0.43,0.12,4,black,80.0,interpolate,1,200,200,white,draw_star,464.png
0.55,0.48,0.37,0.22,5,black,50.0,interpolate,1,200,200,white,draw_star,465.png
0.51,0.47,0.39,0.14,4,black,80.0,interpolate,1,200,200,white,draw_star,466.png
0.5,0.46,0.35,0.15,3,black,30.0,interpolate,3,200,200,white,draw_star,467.png
0.51,0.54,0.37,0.16,6,black,130.0,interpolate,1,200,200,white,draw_star,468.png
0.53,0.51,0.43,0.16,6,black,170.0,interpolate,1,200,200,white,draw_star,469.png
0.49,0.51,0.37,0.22,6,black,50.0,interpolate,2,200,200,white,draw_star,470.png
0.55,0.55,0.43,0.15,3,black,170.0,interpolate,3,200,200,white,draw_star,471.png
0.48,0.5,0.35,0.16,4,black,70.0,interpolate,3,200,200,white,draw_star,472.png
0.54,0.45,0.35,0.2,4,black,70.0,interpolate,2,200,200,white,draw_star,473.png
0.49,0.5,0.37,0.16,7,black,90.0,interpolate,3,200,200,white,draw_star,474.png
0.55,0.55,0.39,0.13,5,black,80.0,interpolate,2,200,200,white,draw_star,475.png
0.51,0.5,0.35,0.12,3,black,70.0,interpolate,1,200,200,white,draw_star,476.png
0.55,0.48,0.43,0.13,3,black,60.0,interpolate,2,200,200,white,draw_star,477.png
0.47,0.52,0.43,0.1,4,black,0.0,interpolate,2,200,200,white,draw_star,478.png
0.47,0.51,0.37,0.22,7,black,170.0,interpolate,1,200,200,white,draw_star,479.png
0.49,0.53,0.35,0.19,5,black,70.0,interpolate,2,200,200,white,draw_star,480.png
0.48,0.49,0.37,0.1,5,black,70.0,interpolate,1,200,200,white,draw_star,481.png
0.49,0.45,0.45,0.16,5,black,90.0,interpolate,2,200,200,white,draw_star,482.png
0.47,0.55,0.45,0.1,7,black,10.0,interpolate,3,200,200,white,draw_star,483.png
0.5,0.47,0.37,0.2,4,black,30.0,interpolate,2,200,200,white,draw_star,484.png
0.52,0.5,0.43,0.14,3,black,60.0,interpolate,3,200,200,white,draw_star,485.png
0.45,0.46,0.41,0.25,7,black,40.0,interpolate,2,200,200,white,draw_star,486.png
0.54,0.53,0.39,0.14,4,black,20.0,interpolate,2,200,200,white,draw_star,487.png
0.49,0.52,0.43,0.22,6,black,10.0,interpolate,2,200,200,white,draw_star,488.png
0.47,0.5,0.39,0.1,7,black,60.0,interpolate,1,200,200,white,draw_star,489.png
0.49,0.53,0.37,0.13,6,black,90.0,interpolate,3,200,200,white,draw_star,490.png
0.53,0.46,0.37,0.16,5,black,70.0,interpolate,2,200,200,white,draw_star,491.png
0.45,0.48,0.41,0.12,3,black,160.0,interpolate,2,200,200,white,draw_star,492.png
0.45,0.54,0.39,0.19,5,black,50.0,interpolate,2,200,200,white,draw_star,493.png
0.49,0.53,0.45,0.1,3,black,130.0,interpolate,2,200,200,white,draw_star,494.png
0.49,0.46,0.35,0.1,6,black,0.0,interpolate,2,200,200,white,draw_star,495.png
0.45,0.46,0.37,0.19,7,black,80.0,interpolate,2,200,200,white,draw_star,496.png
0.53,0.46,0.41,0.11,3,black,40.0,interpolate,1,200,200,white,draw_star,497.png
0.55,0.46,0.37,0.19,7,black,50.0,interpolate,3,200,200,white,draw_star,498.png
0.5,0.5,0.43,0.1,6,black,110.0,interpolate,2,200,200,white,draw_star,499.png
0.54,0.5,0.43,0.14,3,black,50.0,interpolate,3,200,200,white,draw_star,500.png
0.48,0.54,0.41,0.25,6,black,120.0,interpolate,3,200,200,white,draw_star,501.png
0.55,0.47,0.39,0.12,4,black,40.0,interpolate,3,200,200,white,draw_star,502.png
0.48,0.54,0.39,0.13,7,black,40.0,interpolate,3,200,200,white,draw_star,503.png
0.51,0.49,0.35,0.22,6,black,140.0,interpolate,2,200,200,white,draw_star,504.png
0.5,0.52,0.37,0.25,6,black,0.0,interpolate,2,200,200,white,draw_star,505.png
0.54,0.45,0.41,0.14,3,black,110.0,interpolate,2,200,200,white,draw_star,506.png
0.48,0.46,0.35,0.1,7,black,40.0,interpolate,2,200,200,white,draw_star,507.png
0.52,0.47,0.39,0.18,4,black,60.0,interpolate,3,200,200,white,draw_star,508.png
0.46,0.5,0.43,0.14,4,black,140.0,interpolate,3,200,200,white,draw_star,509.png
0.5,0.54,0.37,0.22,6,black,80.0,interpolate,3,200,200,white,draw_star,510.png
0.46,0.53,0.41,0.19,6,black,0.0,interpolate,3,200,200,white,draw_star,511.png
0.55,0.54,0.43,0.16,5,black,10.0,interpolate,2,200,200,white,draw_star,512.png
0.48,0.54,0.35,0.18,4,black,0.0,interpolate,1,200,200,white,draw_star,513.png
0.55,0.49,0.39,0.18,4,black,90.0,interpolate,3,200,200,white,draw_star,514.png
0.47,0.49,0.45,0.16,7,black,40.0,interpolate,2,200,200,white,draw_star,515.png
0.52,0.55,0.37,0.25,6,black,140.0,interpolate,2,200,200,white,draw_star,516.png
0.54,0.52,0.37,0.16,7,black,60.0,interpolate,1,200,200,white,draw_star,517.png
0.45,0.5,0.41,0.16,4,black,100.0,interpolate,2,200,200,white,draw_star,518.png
0.51,0.52,0.37,0.12,3,black,20.0,interpolate,3,200,200,white,draw_star,519.png
0.46,0.54,0.39,0.1,5,black,90.0,interpolate,2,200,200,white,draw_star,520.png
0.51,0.52,0.37,0.12,4,black,80.0,interpolate,2,200,200,white,draw_star,521.png
0.48,0.55,0.45,0.11,3,black,50.0,interpolate,2,200,200,white,draw_star,522.png
0.54,0.53,0.43,0.13,5,black,30.0,interpolate,3,200,200,white,draw_star,523.png
0.45,0.49,0.41,0.15,3,black,30.0,interpolate,1,200,200,white,draw_star,524.png
0.46,0.52,0.35,0.11,3,black,170.0,interpolate,1,200,200,white,draw_star,525.png
0.51,0.48,0.43,0.16,7,black,50.0,interpolate,2,200,200,white,draw_star,526.png
0.5,0.52,0.39,0.1,7,black,40.0,interpolate,1,200,200,white,draw_star,527.png
0.49,0.52,0.35,0.16,6,black,160.0,interpolate,3,200,200,white,draw_star,528.png
0.53,0.53,0.35,0.13,6,black,60.0,interpolate,3,200,200,white,draw_star,529.png
0.46,0.47,0.39,0.22,7,black,40.0,interpolate,1,200,200,white,draw_star,530.png
0.49,0.47,0.39,0.16,6,black,30.0,interpolate,3,200,200,white,draw_star,531.png
0.46,0.48,0.35,0.22,5,black,80.0,interpolate,1,200,200,white,draw_star,532.png
0.53,0.46,0.35,0.19,7,black,20.0,interpolate,1,200,200,white,draw_star,533.png
0.49,0.54,0.43,0.11,3,black,120.0,interpolate,2,200,200,white,draw_star,534.png
0.53,0.48,0.37,0.1,3,black,10.0,interpolate,2,200,200,white,draw_star,535.png
0.5,0.55,0.35,0.18,4,black,140.0,interpolate,2,200,200,white,draw_star,536.png
0.5,0.47,0.35,0.1,6,black,90.0,interpolate,3,200,200,white,draw_star,537.png
0.46,0.51,0.41,0.22,6,black,10.0,interpolate,1,200,200,white,draw_star,538.png
0.47,0.45,0.45,0.1,7,black,150.0,interpolate,1,200,200,white,draw_star,539.png
0.5,0.47,0.35,0.22,5,black,160.0,interpolate,2,200,200,white,draw_star,540.png
0.52,0.53,0.41,0.25,7,black,70.0,interpolate,3,200,200,white,draw_star,541.png
0.48,0.52,0.43,0.19,7,black,0.0,interpolate,1,200,200,white,draw_star,542.png
0.5,0.49,0.43,0.1,5,black,40.0,interpolate,3,200,200,white,draw_star,543.png
0.47,0.51,0.35,0.11,3,black,0.0,interpolate,2,200,200,white,draw_star,544.png
0.49,0.52,0.39,0.12,3,black,140.0,interpolate,2,200,200,white,draw_star,545.png
0.51,0.45,0.35,0.2,4,black,30.0,interpolate,2,200,200,white,draw_star,546.png
0.54,0.55,0.43,0.13,5,black,70.0,interpolate,1,200,200,white,draw_star,547.png
0.46,0.48,0.39,0.18,4,black,130.0,interpolate,2,200,200,white,draw_star,548.png
0.54,0.53,0.45,0.13,3,black,20.0,interpolate,1,200,200,white,draw_star,549.png
0.53,0.49,0.37,0.1,6,black,80.0,interpolate,1,200,200,white,draw_star,550.png
0.5,0.55,0.35,0.16,6,black,130.0,interpolate,1,200,200,white,draw_star,551.png
0.49,0.55,0.41,0.13,3,black,0.0,interpolate,1,200,200,white,draw_star,552.png
0.51,0.53,0.37,0.18,4,black,120.0,interpolate,1,200,200,white,draw_star,553.png
0.55,0.51,0.39,0.12,4,black,140.0,interpolate,3,200,200,white,draw_star,554.png
0.45,0.53,0.37,0.14,4,black,100.0,interpolate,1,200,200,white,draw_star,555.png
0.46,0.53,0.41,0.14,4,black,0.0,interpolate,3,200,200,white,draw_star,556.png
0.51,0.51,0.37,0.22,6,black,30.0,interpolate,3,200,200,white,draw_star,557.png
0.51,0.49,0.41,0.25,7,black,10.0,interpolate,2,200,200,white,draw_star,558.png
0.55,0.53,0.37,0.12,4,black,150.0,interpolate,2,200,200,white,draw_star,559.png
0.54,0.45,0.35,0.13,3,black,150.0,interpolate,3,200,200,white,draw_star,560.png
0.45,0.54,0.43,0.16,4,black,10.0,interpolate,1,200,200,white,draw_star,561.png
0.45,0.55,0.39,0.1,4,black,120.0,interpolate,3,200,200,white,draw_star,562.png
0.49,0.5,0.43,0.14,4,black,110.0,interpolate,2,200,200,white,draw_star,563.png
0.46,0.49,0.45,0.13,3,black,160.0,interpolate,2,200,200,white,draw_star,564.png
0.53,0.46,0.35,0.16,5,black,80.0,interpolate,1,200,200,white,draw_star,565.png
0.45,0.46,0.39,0.19,6,black,130.0,interpolate,1,200,200,white,draw_star,566.png
0.5,0.49,0.43,0.22,5,black,80.0,interpolate,3,200,200,white,draw_star,567.png
0.55,0.5,0.35,0.16,4,black,80.0,interpolate,1,200,200,white,draw_star,568.png
0.45,0.49,0.35,0.13,3,black,160.0,interpolate,1,200,200,white,draw_star,569.png
