x,y,outer_radius,inner_radius,num_peaks,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.55,0.52,0.39,0.25,6,lightgoldenrodyellow,270.0,interpolate,2,200,200,blue,draw_star,263.png
0.48,0.45,0.37,0.22,7,lemonchiffon,60.0,interpolate,2,200,200,salmon,draw_star,264.png
0.45,0.55,0.41,0.16,6,darkred,30.0,interpolate,1,200,200,honeydew,draw_star,265.png
0.48,0.53,0.43,0.1,4,floralwhite,210.0,interpolate,1,200,200,grey,draw_star,266.png
0.49,0.51,0.39,0.22,5,mediumturquoise,120.0,interpolate,3,200,200,blanchedalmond,draw_star,267.png
0.53,0.53,0.43,0.16,5,darkmagenta,30.0,interpolate,3,200,200,beige,draw_star,268.png
0.55,0.51,0.45,0.14,4,dimgrey,90.0,interpolate,3,200,200,honeydew,draw_star,269.png
0.46,0.46,0.39,0.18,4,darkslategray,300.0,interpolate,1,200,200,white,draw_star,270.png
0.46,0.46,0.41,0.2,4,orchid,150.0,interpolate,3,200,200,palegreen,draw_star,271.png
0.48,0.51,0.37,0.19,7,khaki,120.0,interpolate,3,200,200,olivedrab,draw_star,272.png
0.51,0.45,0.45,0.25,6,orchid,0.0,interpolate,3,200,200,mistyrose,draw_star,273.png
0.45,0.46,0.45,0.2,4,snow,240.0,interpolate,2,200,200,deeppink,draw_star,274.png
0.55,0.47,0.43,0.1,3,antiquewhite,90.0,interpolate,2,200,200,darkgray,draw_star,275.png
0.45,0.54,0.45,0.13,7,aliceblue,90.0,interpolate,1,200,200,mediumorchid,draw_star,276.png
0.51,0.53,0.35,0.14,3,darkorchid,30.0,interpolate,3,200,200,blue,draw_star,277.png
0.53,0.54,0.35,0.11,3,aquamarine,180.0,interpolate,2,200,200,mediumaquamarine,draw_star,278.png
0.46,0.48,0.39,0.19,6,burlywood,300.0,interpolate,2,200,200,lightseagreen,draw_star,279.png
0.49,0.49,0.45,0.1,6,darkblue,300.0,interpolate,1,200,200,lightsteelblue,draw_star,280.png
0.46,0.5,0.41,0.25,6,sandybrown,180.0,interpolate,3,200,200,cornflowerblue,draw_star,281.png
0.52,0.47,0.39,0.16,7,darkorange,60.0,interpolate,2,200,200,blueviolet,draw_star,282.png
0.48,0.5,0.45,0.16,4,brown,150.0,interpolate,3,200,200,lightgoldenrodyellow,draw_star,283.png
0.45,0.49,0.37,0.16,5,floralwhite,300.0,interpolate,3,200,200,darkblue,draw_star,284.png
0.51,0.49,0.43,0.19,6,darkturquoise,150.0,interpolate,3,200,200,mediumturquoise,draw_star,285.png
0.48,0.54,0.45,0.25,7,darkslategray,210.0,interpolate,3,200,200,firebrick,draw_star,286.png
0.51,0.5,0.37,0.11,3,turquoise,330.0,interpolate,3,200,200,mediumseagreen,draw_star,287.png
0.54,0.5,0.43,0.13,3,mediumspringgreen,270.0,interpolate,3,200,200,palevioletred,draw_star,288.png
0.45,0.54,0.43,0.2,4,springgreen,0.0,interpolate,3,200,200,mediumorchid,draw_star,289.png
0.47,0.52,0.39,0.25,5,tan,120.0,interpolate,2,200,200,lightslategray,draw_star,290.png
0.55,0.46,0.41,0.1,4,lemonchiffon,150.0,interpolate,1,200,200,darkolivegreen,draw_star,291.png
0.55,0.45,0.39,0.19,7,whitesmoke,180.0,interpolate,2,200,200,gold,draw_star,292.png
0.46,0.54,0.43,0.19,7,lightyellow,150.0,interpolate,2,200,200,white,draw_star,293.png
0.55,0.52,0.37,0.25,5,darkorange,180.0,interpolate,3,200,200,darkviolet,draw_star,294.png
0.55,0.47,0.41,0.13,6,blueviolet,90.0,interpolate,2,200,200,dimgray,draw_star,295.png
0.45,0.47,0.35,0.1,7,sandybrown,120.0,interpolate,1,200,200,lightgrey,draw_star,296.png
0.47,0.45,0.37,0.19,7,yellowgreen,210.0,interpolate,2,200,200,lightsteelblue,draw_star,297.png
0.48,0.46,0.35,0.14,4,palevioletred,60.0,interpolate,3,200,200,powderblue,draw_star,298.png
0.51,0.49,0.45,0.1,5,saddlebrown,90.0,interpolate,1,200,200,dimgrey,draw_star,299.png
0.51,0.47,0.41,0.1,5,mediumseagreen,90.0,interpolate,2,200,200,violet,draw_star,300.png
0.51,0.48,0.39,0.14,3,magenta,90.0,interpolate,2,200,200,aquamarine,draw_star,301.png
0.49,0.51,0.41,0.18,4,burlywood,270.0,interpolate,3,200,200,plum,draw_star,302.png
0.52,0.46,0.39,0.14,4,seagreen,30.0,interpolate,3,200,200,linen,draw_star,303.png
0.49,0.48,0.41,0.12,4,darkgray,30.0,interpolate,1,200,200,slategrey,draw_star,304.png
0.46,0.52,0.43,0.25,6,aqua,210.0,interpolate,1,200,200,darkcyan,draw_star,305.png
0.53,0.49,0.41,0.1,3,mediumaquamarine,330.0,interpolate,1,200,200,oldlace,draw_star,306.png
0.52,0.48,0.43,0.25,7,mediumspringgreen,270.0,interpolate,1,200,200,tomato,draw_star,307.png
0.47,0.5,0.35,0.25,7,gold,60.0,interpolate,1,200,200,mistyrose,draw_star,308.png
0.49,0.49,0.37,0.14,3,maroon,300.0,interpolate,3,200,200,coral,draw_star,309.png
0.54,0.5,0.41,0.1,3,grey,60.0,interpolate,2,200,200,steelblue,draw_star,310.png
0.53,0.54,0.35,0.1,6,peru,90.0,interpolate,1,200,200,wheat,draw_star,311.png
0.54,0.47,0.35,0.13,3,darkorchid,270.0,interpolate,1,200,200,coral,draw_star,312.png
0.52,0.55,0.45,0.1,3,teal,330.0,interpolate,2,200,200,royalblue,draw_star,313.png
0.45,0.47,0.45,0.13,6,darkslategray,270.0,interpolate,3,200,200,brown,draw_star,314.png
0.5,0.53,0.37,0.12,3,brown,210.0,interpolate,1,200,200,burlywood,draw_star,315.png
0.47,0.49,0.41,0.25,5,forestgreen,270.0,interpolate,1,200,200,powderblue,draw_star,316.png
0.54,0.51,0.45,0.16,4,deepskyblue,120.0,interpolate,2,200,200,orangered,draw_star,317.png
0.48,0.51,0.45,0.16,5,mediumvioletred,180.0,interpolate,3,200,200,turquoise,draw_star,318.png
0.46,0.49,0.35,0.14,4,blueviolet,30.0,interpolate,3,200,200,mediumspringgreen,draw_star,319.png
0.48,0.49,0.39,0.13,5,coral,330.0,interpolate,3,200,200,lightsalmon,draw_star,320.png
0.45,0.53,0.35,0.1,6,indigo,300.0,interpolate,2,200,200,deeppink,draw_star,321.png
0.54,0.47,0.35,0.12,4,lightsalmon,150.0,interpolate,3,200,200,linen,draw_star,322.png
0.48,0.5,0.35,0.25,7,mintcream,210.0,interpolate,2,200,200,yellow,draw_star,323.png
0.45,0.46,0.41,0.14,4,cornflowerblue,90.0,interpolate,2,200,200,mediumvioletred,draw_star,324.png
0.52,0.5,0.41,0.19,7,lightgreen,330.0,interpolate,3,200,200,silver,draw_star,325.png
0.51,0.52,0.35,0.18,4,teal,60.0,interpolate,1,200,200,darkolivegreen,draw_star,326.png
0.55,0.55,0.35,0.16,7,lightgreen,240.0,interpolate,3,200,200,palegoldenrod,draw_star,327.png
0.49,0.47,0.41,0.13,6,salmon,270.0,interpolate,2,200,200,palegoldenrod,draw_star,328.png
0.51,0.49,0.37,0.12,3,wheat,150.0,interpolate,3,200,200,blueviolet,draw_star,329.png
0.54,0.51,0.45,0.1,5,lightgrey,0.0,interpolate,3,200,200,rosybrown,draw_star,330.png
0.48,0.48,0.41,0.14,3,blueviolet,30.0,interpolate,3,200,200,darkgrey,draw_star,331.png
0.53,0.46,0.39,0.14,3,cadetblue,90.0,interpolate,1,200,200,darkred,draw_star,332.png
0.48,0.45,0.43,0.2,4,gray,120.0,interpolate,3,200,200,blue,draw_star,333.png
0.47,0.54,0.35,0.25,6,lightgreen,30.0,interpolate,1,200,200,mistyrose,draw_star,334.png
0.51,0.47,0.43,0.1,6,chocolate,180.0,interpolate,1,200,200,darkblue,draw_star,335.png
0.45,0.52,0.43,0.13,3,mediumaquamarine,30.0,interpolate,1,200,200,white,draw_star,336.png
0.48,0.45,0.45,0.16,5,dimgrey,180.0,interpolate,1,200,200,aliceblue,draw_star,337.png
0.5,0.54,0.39,0.19,6,grey,90.0,interpolate,2,200,200,rebeccapurple,draw_star,338.png
0.46,0.53,0.43,0.19,5,plum,300.0,interpolate,2,200,200,papayawhip,draw_star,339.png
0.55,0.47,0.43,0.12,3,red,0.0,interpolate,2,200,200,linen,draw_star,340.png
0.51,0.45,0.37,0.1,4,navy,330.0,interpolate,3,200,200,linen,draw_star,341.png
0.52,0.47,0.35,0.1,7,yellowgreen,30.0,interpolate,3,200,200,purple,draw_star,342.png
0.48,0.47,0.35,0.13,5,orchid,300.0,interpolate,2,200,200,mediumturquoise,draw_star,343.png
0.47,0.46,0.37,0.12,3,lightpink,30.0,interpolate,1,200,200,cyan,draw_star,344.png
0.55,0.48,0.43,0.1,5,tomato,120.0,interpolate,1,200,200,powderblue,draw_star,345.png
0.49,0.51,0.45,0.25,6,magenta,270.0,interpolate,1,200,200,goldenrod,draw_star,346.png
0.5,0.54,0.45,0.16,4,lemonchiffon,0.0,interpolate,1,200,200,maroon,draw_star,347.png
0.48,0.51,0.43,0.1,6,dodgerblue,300.0,interpolate,1,200,200,lightsalmon,draw_star,348.png
0.47,0.51,0.35,0.14,4,cadetblue,30.0,interpolate,2,200,200,slategrey,draw_star,349.png
0.47,0.51,0.41,0.25,5,slategray,90.0,interpolate,2,200,200,ivory,draw_star,350.png
0.47,0.47,0.43,0.16,7,darksalmon,120.0,interpolate,3,200,200,seagreen,draw_star,351.png
0.51,0.54,0.37,0.13,3,lightslategray,150.0,interpolate,2,200,200,burlywood,draw_star,352.png
0.49,0.51,0.45,0.22,6,lavender,30.0,interpolate,1,200,200,fuchsia,draw_star,353.png
0.46,0.45,0.45,0.16,6,lightcyan,300.0,interpolate,2,200,200,moccasin,draw_star,354.png
0.49,0.5,0.37,0.19,7,dodgerblue,90.0,interpolate,1,200,200,mediumpurple,draw_star,355.png
0.49,0.46,0.43,0.12,4,dimgray,180.0,interpolate,3,200,200,saddlebrown,draw_star,356.png
0.45,0.48,0.39,0.1,5,salmon,180.0,interpolate,2,200,200,darkorange,draw_star,357.png
0.5,0.47,0.39,0.1,3,papayawhip,0.0,interpolate,2,200,200,rebeccapurple,draw_star,358.png
0.54,0.51,0.35,0.12,4,sienna,0.0,interpolate,1,200,200,powderblue,draw_star,359.png
0.55,0.46,0.41,0.16,5,lightcyan,240.0,interpolate,2,200,200,darkblue,draw_star,360.png
0.55,0.45,0.43,0.2,4,silver,240.0,interpolate,2,200,200,cyan,draw_star,361.png
0.48,0.46,0.39,0.1,5,firebrick,270.0,interpolate,1,200,200,maroon,draw_star,362.png
0.45,0.5,0.39,0.25,6,violet,60.0,interpolate,3,200,200,white,draw_star,363.png
0.55,0.54,0.35,0.25,7,slateblue,270.0,interpolate,3,200,200,mediumpurple,draw_star,364.png
0.51,0.47,0.43,0.1,3,mediumspringgreen,150.0,interpolate,1,200,200,lavender,draw_star,365.png
0.51,0.45,0.41,0.25,7,aquamarine,330.0,interpolate,2,200,200,lightsalmon,draw_star,366.png
0.54,0.54,0.45,0.12,3,lightsteelblue,90.0,interpolate,1,200,200,rebeccapurple,draw_star,367.png
0.53,0.47,0.39,0.1,6,mediumseagreen,0.0,interpolate,1,200,200,lightskyblue,draw_star,368.png
0.51,0.49,0.41,0.19,7,darksalmon,150.0,interpolate,2,200,200,lightslategrey,draw_star,369.png
0.49,0.55,0.37,0.22,7,floralwhite,90.0,interpolate,1,200,200,mediumaquamarine,draw_star,370.png
0.51,0.5,0.39,0.13,3,lightcoral,90.0,interpolate,1,200,200,tan,draw_star,371.png
0.51,0.53,0.45,0.22,6,rebeccapurple,240.0,interpolate,3,200,200,purple,draw_star,372.png
0.46,0.45,0.37,0.2,4,whitesmoke,150.0,interpolate,1,200,200,salmon,draw_star,373.png
0.49,0.52,0.43,0.16,6,lemonchiffon,270.0,interpolate,3,200,200,darkviolet,draw_star,374.png
0.54,0.51,0.39,0.16,5,mediumpurple,330.0,interpolate,2,200,200,mediumblue,draw_star,375.png
0.54,0.54,0.37,0.16,7,cyan,300.0,interpolate,3,200,200,rosybrown,draw_star,376.png
0.55,0.51,0.43,0.19,7,darkred,210.0,interpolate,1,200,200,orangered,draw_star,377.png
0.54,0.45,0.41,0.25,7,mediumturquoise,300.0,interpolate,3,200,200,tomato,draw_star,378.png
0.49,0.46,0.37,0.13,5,hotpink,300.0,interpolate,2,200,200,springgreen,draw_star,379.png
0.47,0.55,0.37,0.25,5,lightskyblue,120.0,interpolate,2,200,200,cornsilk,draw_star,380.png
0.48,0.5,0.45,0.12,4,fuchsia,30.0,interpolate,2,200,200,lightsalmon,draw_star,381.png
0.54,0.52,0.37,0.14,3,hotpink,330.0,interpolate,1,200,200,goldenrod,draw_star,382.png
0.51,0.51,0.39,0.18,4,antiquewhite,270.0,interpolate,2,200,200,darkorange,draw_star,383.png
0.55,0.52,0.45,0.25,5,plum,120.0,interpolate,2,200,200,lightpink,draw_star,384.png
0.49,0.55,0.41,0.14,3,mediumseagreen,90.0,interpolate,2,200,200,whitesmoke,draw_star,385.png
0.46,0.52,0.43,0.22,7,darkcyan,300.0,interpolate,1,200,200,peachpuff,draw_star,386.png
0.52,0.53,0.39,0.1,4,lime,30.0,interpolate,3,200,200,chartreuse,draw_star,387.png
0.49,0.51,0.41,0.12,3,seagreen,0.0,interpolate,1,200,200,darkslategray,draw_star,388.png
0.5,0.55,0.37,0.1,3,springgreen,30.0,interpolate,3,200,200,green,draw_star,389.png
0.55,0.53,0.43,0.14,4,peru,330.0,interpolate,3,200,200,slateblue,draw_star,390.png
0.47,0.5,0.43,0.12,4,palevioletred,120.0,interpolate,2,200,200,lightcoral,draw_star,391.png
0.5,0.53,0.39,0.25,5,fuchsia,150.0,interpolate,3,200,200,darkgoldenrod,draw_star,392.png
0.48,0.46,0.39,0.15,3,fuchsia,30.0,interpolate,2,200,200,lightyellow,draw_star,393.png
0.5,0.47,0.39,0.13,5,whitesmoke,180.0,interpolate,3,200,200,darkslategray,draw_star,394.png
0.49,0.45,0.35,0.25,6,darkseagreen,150.0,interpolate,2,200,200,beige,draw_star,395.png
0.52,0.51,0.45,0.13,3,darkslategray,240.0,interpolate,1,200,200,mediumaquamarine,draw_star,396.png
0.51,0.5,0.35,0.14,3,sandybrown,30.0,interpolate,2,200,200,yellow,draw_star,397.png
0.48,0.46,0.45,0.14,3,forestgreen,270.0,interpolate,1,200,200,peru,draw_star,398.png
0.5,0.51,0.35,0.22,5,lime,150.0,interpolate,3,200,200,palegoldenrod,draw_star,399.png
0.48,0.45,0.43,0.13,5,floralwhite,180.0,interpolate,2,200,200,darkcyan,draw_star,400.png
0.46,0.46,0.43,0.18,4,springgreen,240.0,interpolate,2,200,200,limegreen,draw_star,401.png
0.55,0.49,0.41,0.19,6,violet,240.0,interpolate,1,200,200,mediumturquoise,draw_star,402.png
0.46,0.45,0.35,0.16,5,magenta,60.0,interpolate,2,200,200,papayawhip,draw_star,403.png
0.49,0.5,0.45,0.16,6,royalblue,180.0,interpolate,2,200,200,lemonchiffon,draw_star,404.png
0.46,0.48,0.45,0.1,4,papayawhip,120.0,interpolate,1,200,200,black,draw_star,405.png
0.45,0.52,0.39,0.16,4,darkgoldenrod,150.0,interpolate,2,200,200,tan,draw_star,406.png
0.48,0.45,0.39,0.1,7,yellowgreen,30.0,interpolate,3,200,200,darkviolet,draw_star,407.png
0.5,0.5,0.39,0.19,5,cadetblue,60.0,interpolate,3,200,200,palegreen,draw_star,408.png
0.54,0.55,0.41,0.15,3,orchid,210.0,interpolate,2,200,200,lightcoral,draw_star,409.png
0.47,0.49,0.45,0.13,3,cyan,90.0,interpolate,3,200,200,pink,draw_star,410.png
0.49,0.45,0.43,0.22,6,mediumseagreen,0.0,interpolate,3,200,200,gainsboro,draw_star,411.png
0.5,0.46,0.43,0.25,6,blueviolet,120.0,interpolate,3,200,200,cadetblue,draw_star,412.png
0.54,0.46,0.43,0.1,4,azure,210.0,interpolate,1,200,200,lavender,draw_star,413.png
0.46,0.54,0.41,0.19,7,gainsboro,210.0,interpolate,1,200,200,lightgray,draw_star,414.png
0.48,0.55,0.41,0.25,7,greenyellow,270.0,interpolate,2,200,200,powderblue,draw_star,415.png
0.48,0.49,0.45,0.16,5,honeydew,300.0,interpolate,3,200,200,indianred,draw_star,416.png
0.49,0.46,0.37,0.1,7,mediumturquoise,210.0,interpolate,1,200,200,mistyrose,draw_star,417.png
0.5,0.45,0.41,0.25,5,lightseagreen,30.0,interpolate,2,200,200,greenyellow,draw_star,418.png
0.47,0.45,0.35,0.16,6,mediumseagreen,270.0,interpolate,2,200,200,palegoldenrod,draw_star,419.png
0.54,0.45,0.41,0.13,5,orchid,330.0,interpolate,3,200,200,darkgreen,draw_star,420.png
0.52,0.54,0.35,0.19,5,springgreen,30.0,interpolate,2,200,200,skyblue,draw_star,421.png
0.45,0.46,0.37,0.22,6,firebrick,30.0,interpolate,3,200,200,thistle,draw_star,422.png
0.55,0.53,0.35,0.15,3,cyan,120.0,interpolate,3,200,200,aquamarine,draw_star,423.png
0.52,0.54,0.39,0.1,3,darkcyan,330.0,interpolate,2,200,200,seashell,draw_star,424.png
0.48,0.45,0.43,0.15,3,mediumpurple,210.0,interpolate,2,200,200,pink,draw_star,425.png
0.51,0.51,0.35,0.1,4,cyan,30.0,interpolate,1,200,200,oldlace,draw_star,426.png
0.45,0.55,0.41,0.22,6,antiquewhite,150.0,interpolate,2,200,200,chocolate,draw_star,427.png
0.48,0.5,0.41,0.25,5,mediumpurple,90.0,interpolate,1,200,200,palegoldenrod,draw_star,428.png
0.48,0.53,0.41,0.22,6,darkgrey,30.0,interpolate,1,200,200,peru,draw_star,429.png
0.5,0.46,0.45,0.14,4,turquoise,180.0,interpolate,2,200,200,mediumslateblue,draw_star,430.png
0.53,0.46,0.37,0.14,3,gold,210.0,interpolate,3,200,200,violet,draw_star,431.png
0.55,0.47,0.35,0.16,7,peru,300.0,interpolate,1,200,200,tomato,draw_star,432.png
0.5,0.53,0.39,0.19,6,darkred,330.0,interpolate,3,200,200,mediumspringgreen,draw_star,433.png
0.52,0.55,0.41,0.19,7,palegreen,240.0,interpolate,3,200,200,steelblue,draw_star,434.png
0.55,0.48,0.39,0.25,5,snow,60.0,interpolate,2,200,200,darkblue,draw_star,435.png
0.48,0.53,0.37,0.13,6,papayawhip,0.0,interpolate,3,200,200,dodgerblue,draw_star,436.png
0.45,0.49,0.41,0.16,7,honeydew,240.0,interpolate,1,200,200,lightslategray,draw_star,437.png
0.51,0.51,0.39,0.1,4,slategrey,240.0,interpolate,1,200,200,lightskyblue,draw_star,438.png
0.52,0.53,0.39,0.25,5,palegreen,330.0,interpolate,3,200,200,turquoise,draw_star,439.png
0.48,0.55,0.43,0.16,5,gold,210.0,interpolate,2,200,200,mediumturquoise,draw_star,440.png
0.54,0.45,0.43,0.1,7,darkgreen,180.0,interpolate,1,200,200,mediumseagreen,draw_star,441.png
0.49,0.45,0.39,0.25,5,chartreuse,270.0,interpolate,2,200,200,mediumseagreen,draw_star,442.png
0.54,0.51,0.35,0.16,6,snow,60.0,interpolate,2,200,200,thistle,draw_star,443.png
0.48,0.53,0.37,0.1,3,palegoldenrod,240.0,interpolate,3,200,200,indianred,draw_star,444.png
0.51,0.53,0.45,0.22,7,lightpink,180.0,interpolate,1,200,200,palegreen,draw_star,445.png
0.46,0.52,0.35,0.12,3,papayawhip,210.0,interpolate,1,200,200,mediumblue,draw_star,446.png
0.47,0.47,0.43,0.15,3,tan,150.0,interpolate,3,200,200,indianred,draw_star,447.png
0.49,0.52,0.35,0.16,5,paleturquoise,240.0,interpolate,2,200,200,ghostwhite,draw_star,448.png
0.49,0.46,0.43,0.13,3,saddlebrown,180.0,interpolate,1,200,200,darkcyan,draw_star,449.png
0.53,0.49,0.43,0.2,4,gainsboro,300.0,interpolate,1,200,200,antiquewhite,draw_star,450.png
0.51,0.45,0.39,0.19,5,ivory,330.0,interpolate,1,200,200,gainsboro,draw_star,451.png
0.51,0.51,0.43,0.16,6,blanchedalmond,330.0,interpolate,2,200,200,dodgerblue,draw_star,452.png
0.55,0.54,0.45,0.1,4,coral,60.0,interpolate,1,200,200,burlywood,draw_star,453.png
0.52,0.51,0.43,0.14,4,slateblue,210.0,interpolate,3,200,200,lightgray,draw_star,454.png
0.5,0.46,0.43,0.25,7,moccasin,330.0,interpolate,2,200,200,gold,draw_star,455.png
0.48,0.45,0.37,0.1,5,cyan,180.0,interpolate,2,200,200,tan,draw_star,456.png
0.45,0.47,0.45,0.16,6,dimgray,210.0,interpolate,3,200,200,pink,draw_star,457.png
0.54,0.48,0.43,0.13,6,lightgrey,330.0,interpolate,3,200,200,mistyrose,draw_star,458.png
0.47,0.48,0.39,0.25,6,darkslateblue,30.0,interpolate,2,200,200,sandybrown,draw_star,459.png
0.48,0.48,0.35,0.1,7,brown,180.0,interpolate,2,200,200,deeppink,draw_star,460.png
0.5,0.54,0.43,0.1,5,sandybrown,210.0,interpolate,3,200,200,cornflowerblue,draw_star,461.png
0.52,0.46,0.43,0.22,6,slategray,90.0,interpolate,1,200,200,mediumpurple,draw_star,462.png
0.47,0.49,0.35,0.1,3,lightskyblue,240.0,interpolate,1,200,200,darksalmon,draw_star,463.png
0.53,0.55,0.37,0.14,4,darkolivegreen,270.0,interpolate,2,200,200,whitesmoke,draw_star,464.png
0.46,0.49,0.37,0.15,3,lawngreen,270.0,interpolate,3,200,200,khaki,draw_star,465.png
0.46,0.47,0.45,0.25,5,cyan,210.0,interpolate,3,200,200,slateblue,draw_star,466.png
0.5,0.53,0.39,0.13,7,slateblue,30.0,interpolate,1,200,200,darkslategray,draw_star,467.png
0.53,0.49,0.45,0.19,5,orchid,210.0,interpolate,1,200,200,cadetblue,draw_star,468.png
0.54,0.47,0.41,0.1,3,green,330.0,interpolate,1,200,200,mediumslateblue,draw_star,469.png
0.53,0.48,0.37,0.13,3,royalblue,240.0,interpolate,1,200,200,oldlace,draw_star,470.png
0.49,0.49,0.45,0.19,7,mediumturquoise,150.0,interpolate,1,200,200,darkslategrey,draw_star,471.png
0.5,0.53,0.39,0.14,3,lime,30.0,interpolate,2,200,200,tan,draw_star,472.png
0.45,0.55,0.45,0.19,6,chocolate,60.0,interpolate,2,200,200,white,draw_star,473.png
0.53,0.48,0.35,0.25,5,magenta,210.0,interpolate,1,200,200,navy,draw_star,474.png
0.47,0.53,0.39,0.16,4,sienna,150.0,interpolate,3,200,200,whitesmoke,draw_star,475.png
0.49,0.53,0.39,0.18,4,wheat,60.0,interpolate,2,200,200,whitesmoke,draw_star,476.png
0.5,0.47,0.37,0.25,5,slategray,30.0,interpolate,1,200,200,darkblue,draw_star,477.png
0.5,0.51,0.39,0.13,3,lightslategrey,0.0,interpolate,1,200,200,palegoldenrod,draw_star,478.png
0.52,0.49,0.35,0.1,6,indianred,150.0,interpolate,3,200,200,paleturquoise,draw_star,479.png
0.46,0.55,0.45,0.11,3,mediumslateblue,90.0,interpolate,2,200,200,palegoldenrod,draw_star,480.png
0.48,0.45,0.37,0.19,7,lemonchiffon,300.0,interpolate,1,200,200,ghostwhite,draw_star,481.png
0.54,0.54,0.35,0.25,5,cadetblue,90.0,interpolate,1,200,200,lightsteelblue,draw_star,482.png
0.48,0.52,0.37,0.12,3,lightseagreen,240.0,interpolate,2,200,200,mediumaquamarine,draw_star,483.png
0.52,0.45,0.45,0.18,4,mediumvioletred,300.0,interpolate,2,200,200,sandybrown,draw_star,484.png
0.49,0.49,0.35,0.14,4,mediumslateblue,300.0,interpolate,2,200,200,black,draw_star,485.png
0.46,0.51,0.35,0.2,4,aliceblue,300.0,interpolate,1,200,200,greenyellow,draw_star,486.png
0.47,0.52,0.37,0.13,6,linen,270.0,interpolate,1,200,200,floralwhite,draw_star,487.png
0.49,0.46,0.39,0.1,5,violet,210.0,interpolate,1,200,200,powderblue,draw_star,488.png
0.52,0.53,0.45,0.22,5,darkgrey,0.0,interpolate,3,200,200,cornflowerblue,draw_star,489.png
0.45,0.54,0.35,0.25,6,darkslategrey,330.0,interpolate,2,200,200,blue,draw_star,490.png
0.46,0.54,0.37,0.11,3,orange,330.0,interpolate,2,200,200,cornflowerblue,draw_star,491.png
0.52,0.46,0.39,0.11,3,rebeccapurple,180.0,interpolate,2,200,200,cornflowerblue,draw_star,492.png
0.47,0.47,0.41,0.2,4,azure,30.0,interpolate,2,200,200,lavenderblush,draw_star,493.png
0.46,0.54,0.35,0.22,7,thistle,60.0,interpolate,1,200,200,sienna,draw_star,494.png
0.53,0.51,0.37,0.19,6,sandybrown,30.0,interpolate,2,200,200,goldenrod,draw_star,495.png
0.47,0.51,0.45,0.13,3,sandybrown,150.0,interpolate,1,200,200,chartreuse,draw_star,496.png
0.46,0.49,0.43,0.22,6,maroon,120.0,interpolate,3,200,200,moccasin,draw_star,497.png
0.53,0.55,0.45,0.25,5,hotpink,30.0,interpolate,1,200,200,gainsboro,draw_star,498.png
0.5,0.47,0.37,0.1,5,mediumturquoise,210.0,interpolate,2,200,200,linen,draw_star,499.png
0.48,0.55,0.39,0.1,3,honeydew,120.0,interpolate,2,200,200,paleturquoise,draw_star,500.png
0.48,0.45,0.39,0.15,3,rosybrown,300.0,interpolate,1,200,200,lightblue,draw_star,501.png
0.52,0.45,0.45,0.1,7,burlywood,180.0,interpolate,3,200,200,palegoldenrod,draw_star,502.png
0.55,0.45,0.43,0.16,7,darkviolet,180.0,interpolate,2,200,200,mediumseagreen,draw_star,503.png
0.53,0.49,0.45,0.11,3,lightslategrey,30.0,interpolate,3,200,200,seagreen,draw_star,504.png
0.5,0.51,0.39,0.13,3,chartreuse,90.0,interpolate,3,200,200,papayawhip,draw_star,505.png
0.49,0.47,0.35,0.1,3,springgreen,60.0,interpolate,1,200,200,slategrey,draw_star,506.png
0.52,0.55,0.39,0.25,6,darkolivegreen,30.0,interpolate,2,200,200,paleturquoise,draw_star,507.png
0.45,0.51,0.43,0.12,3,sandybrown,0.0,interpolate,1,200,200,deepskyblue,draw_star,508.png
0.47,0.5,0.45,0.1,7,slateblue,300.0,interpolate,2,200,200,lightpink,draw_star,509.png
0.47,0.5,0.39,0.15,3,palegreen,0.0,interpolate,1,200,200,peru,draw_star,510.png
0.5,0.48,0.37,0.1,4,firebrick,90.0,interpolate,2,200,200,plum,draw_star,511.png
0.49,0.45,0.45,0.19,7,purple,120.0,interpolate,1,200,200,palegoldenrod,draw_star,512.png
0.49,0.46,0.39,0.16,4,whitesmoke,330.0,interpolate,3,200,200,salmon,draw_star,513.png
0.47,0.47,0.45,0.1,6,orchid,300.0,interpolate,2,200,200,royalblue,draw_star,514.png
