x,y,radius,n_points,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.46,0.5,0.25,4,black,270.0,,0,64,64,white,draw_polygon,347.png
0.54,0.47,0.4,5,black,120.0,,0,64,64,white,draw_polygon,348.png
0.47,0.47,0.45,5,black,90.0,,0,64,64,white,draw_polygon,349.png
0.45,0.47,0.3,7,black,90.0,,0,64,64,white,draw_polygon,350.png
0.46,0.52,0.3,6,black,60.0,,0,64,64,white,draw_polygon,351.png
0.52,0.51,0.25,4,black,300.0,,0,64,64,white,draw_polygon,352.png
0.53,0.5,0.15,7,black,300.0,,0,64,64,white,draw_polygon,353.png
0.46,0.52,0.45,7,black,330.0,,0,64,64,white,draw_polygon,354.png
0.54,0.45,0.45,5,black,30.0,,0,64,64,white,draw_polygon,355.png
0.48,0.52,0.15,6,black,180.0,,0,64,64,white,draw_polygon,356.png
0.5,0.54,0.1,3,black,240.0,,0,64,64,white,draw_polygon,357.png
0.53,0.53,0.4,5,black,150.0,,0,64,64,white,draw_polygon,358.png
0.48,0.52,0.2,4,black,90.0,,0,64,64,white,draw_polygon,359.png
0.52,0.45,0.4,4,black,270.0,,0,64,64,white,draw_polygon,360.png
0.54,0.54,0.3,4,black,90.0,,0,64,64,white,draw_polygon,361.png
0.54,0.51,0.15,7,black,30.0,,0,64,64,white,draw_polygon,362.png
0.45,0.51,0.25,7,black,90.0,,0,64,64,white,draw_polygon,363.png
0.55,0.47,0.15,5,black,60.0,,0,64,64,white,draw_polygon,364.png
0.45,0.5,0.45,3,black,60.0,,0,64,64,white,draw_polygon,365.png
0.52,0.5,0.2,5,black,210.0,,0,64,64,white,draw_polygon,366.png
0.54,0.49,0.35,7,black,270.0,,0,64,64,white,draw_polygon,367.png
0.52,0.48,0.35,7,black,270.0,,0,64,64,white,draw_polygon,368.png
0.46,0.47,0.45,7,black,90.0,,0,64,64,white,draw_polygon,369.png
0.49,0.45,0.35,3,black,30.0,,0,64,64,white,draw_polygon,370.png
0.45,0.49,0.1,3,black,30.0,,0,64,64,white,draw_polygon,371.png
0.46,0.52,0.2,5,black,90.0,,0,64,64,white,draw_polygon,372.png
0.49,0.48,0.4,7,black,120.0,,0,64,64,white,draw_polygon,373.png
0.46,0.46,0.35,3,black,30.0,,0,64,64,white,draw_polygon,374.png
0.46,0.55,0.4,6,black,330.0,,0,64,64,white,draw_polygon,375.png
0.55,0.52,0.1,3,black,0.0,,0,64,64,white,draw_polygon,376.png
0.47,0.52,0.2,3,black,30.0,,0,64,64,white,draw_polygon,377.png
0.47,0.51,0.15,3,black,180.0,,0,64,64,white,draw_polygon,378.png
0.5,0.48,0.15,7,black,210.0,,0,64,64,white,draw_polygon,379.png
0.48,0.55,0.15,7,black,300.0,,0,64,64,white,draw_polygon,380.png
0.54,0.49,0.25,5,black,30.0,,0,64,64,white,draw_polygon,381.png
0.52,0.52,0.3,7,black,0.0,,0,64,64,white,draw_polygon,382.png
0.47,0.53,0.25,3,black,0.0,,0,64,64,white,draw_polygon,383.png
0.51,0.51,0.4,5,black,270.0,,0,64,64,white,draw_polygon,384.png
0.52,0.48,0.15,3,black,210.0,,0,64,64,white,draw_polygon,385.png
0.55,0.52,0.2,4,black,180.0,,0,64,64,white,draw_polygon,386.png
0.5,0.49,0.3,4,black,120.0,,0,64,64,white,draw_polygon,387.png
0.53,0.47,0.3,6,black,30.0,,0,64,64,white,draw_polygon,388.png
0.49,0.5,0.25,4,black,150.0,,0,64,64,white,draw_polygon,389.png
0.51,0.51,0.3,6,black,180.0,,0,64,64,white,draw_polygon,390.png
0.53,0.45,0.45,4,black,180.0,,0,64,64,white,draw_polygon,391.png
0.47,0.52,0.45,6,black,120.0,,0,64,64,white,draw_polygon,392.png
0.54,0.47,0.35,5,black,210.0,,0,64,64,white,draw_polygon,393.png
0.51,0.55,0.3,6,black,90.0,,0,64,64,white,draw_polygon,394.png
0.54,0.47,0.15,6,black,270.0,,0,64,64,white,draw_polygon,395.png
0.48,0.54,0.3,6,black,0.0,,0,64,64,white,draw_polygon,396.png
0.5,0.52,0.2,6,black,0.0,,0,64,64,white,draw_polygon,397.png
0.53,0.47,0.1,5,black,270.0,,0,64,64,white,draw_polygon,398.png
0.52,0.55,0.15,3,black,180.0,,0,64,64,white,draw_polygon,399.png
0.46,0.51,0.35,3,black,180.0,,0,64,64,white,draw_polygon,400.png
0.49,0.49,0.35,5,black,180.0,,0,64,64,white,draw_polygon,401.png
0.49,0.52,0.45,3,black,330.0,,0,64,64,white,draw_polygon,402.png
0.54,0.51,0.35,5,black,0.0,,0,64,64,white,draw_polygon,403.png
0.48,0.54,0.25,3,black,0.0,,0,64,64,white,draw_polygon,404.png
0.55,0.48,0.25,6,black,180.0,,0,64,64,white,draw_polygon,405.png
0.45,0.5,0.25,3,black,270.0,,0,64,64,white,draw_polygon,406.png
0.51,0.46,0.1,7,black,150.0,,0,64,64,white,draw_polygon,407.png
0.49,0.54,0.45,5,black,180.0,,0,64,64,white,draw_polygon,408.png
0.49,0.48,0.4,5,black,330.0,,0,64,64,white,draw_polygon,409.png
0.53,0.55,0.4,7,black,300.0,,0,64,64,white,draw_polygon,410.png
0.47,0.51,0.35,6,black,270.0,,0,64,64,white,draw_polygon,411.png
0.54,0.49,0.3,4,black,60.0,,0,64,64,white,draw_polygon,412.png
0.53,0.45,0.4,7,black,30.0,,0,64,64,white,draw_polygon,413.png
0.51,0.52,0.1,5,black,90.0,,0,64,64,white,draw_polygon,414.png
0.47,0.45,0.1,6,black,180.0,,0,64,64,white,draw_polygon,415.png
0.47,0.51,0.35,7,black,300.0,,0,64,64,white,draw_polygon,416.png
0.48,0.55,0.15,3,black,0.0,,0,64,64,white,draw_polygon,417.png
0.5,0.45,0.3,4,black,240.0,,0,64,64,white,draw_polygon,418.png
0.5,0.47,0.35,6,black,150.0,,0,64,64,white,draw_polygon,419.png
0.45,0.52,0.45,7,black,240.0,,0,64,64,white,draw_polygon,420.png
0.45,0.5,0.3,5,black,30.0,,0,64,64,white,draw_polygon,421.png
0.48,0.55,0.1,7,black,0.0,,0,64,64,white,draw_polygon,422.png
0.54,0.46,0.25,7,black,60.0,,0,64,64,white,draw_polygon,423.png
0.5,0.48,0.2,7,black,0.0,,0,64,64,white,draw_polygon,424.png
0.5,0.54,0.3,3,black,210.0,,0,64,64,white,draw_polygon,425.png
0.55,0.47,0.2,7,black,120.0,,0,64,64,white,draw_polygon,426.png
0.46,0.55,0.45,3,black,120.0,,0,64,64,white,draw_polygon,427.png
0.52,0.48,0.25,6,black,180.0,,0,64,64,white,draw_polygon,428.png
0.5,0.46,0.3,5,black,330.0,,0,64,64,white,draw_polygon,429.png
0.49,0.51,0.1,4,black,270.0,,0,64,64,white,draw_polygon,430.png
0.48,0.45,0.3,6,black,30.0,,0,64,64,white,draw_polygon,431.png
0.48,0.55,0.1,4,black,300.0,,0,64,64,white,draw_polygon,432.png
0.45,0.49,0.4,4,black,180.0,,0,64,64,white,draw_polygon,433.png
0.53,0.48,0.3,6,black,60.0,,0,64,64,white,draw_polygon,434.png
0.48,0.52,0.25,5,black,300.0,,0,64,64,white,draw_polygon,435.png
0.5,0.5,0.4,5,black,270.0,,0,64,64,white,draw_polygon,436.png
0.55,0.46,0.4,3,black,0.0,,0,64,64,white,draw_polygon,437.png
0.47,0.46,0.35,3,black,150.0,,0,64,64,white,draw_polygon,438.png
0.49,0.55,0.25,5,black,300.0,,0,64,64,white,draw_polygon,439.png
0.55,0.47,0.15,5,black,270.0,,0,64,64,white,draw_polygon,440.png
0.49,0.51,0.15,4,black,60.0,,0,64,64,white,draw_polygon,441.png
0.52,0.46,0.3,6,black,210.0,,0,64,64,white,draw_polygon,442.png
0.55,0.55,0.45,5,black,330.0,,0,64,64,white,draw_polygon,443.png
0.45,0.47,0.15,7,black,30.0,,0,64,64,white,draw_polygon,444.png
0.51,0.52,0.15,7,black,120.0,,0,64,64,white,draw_polygon,445.png
0.52,0.53,0.1,5,black,270.0,,0,64,64,white,draw_polygon,446.png
0.52,0.54,0.15,5,black,240.0,,0,64,64,white,draw_polygon,447.png
0.5,0.48,0.25,3,black,180.0,,0,64,64,white,draw_polygon,448.png
0.55,0.46,0.1,7,black,150.0,,0,64,64,white,draw_polygon,449.png
0.52,0.51,0.1,5,black,0.0,,0,64,64,white,draw_polygon,450.png
0.47,0.47,0.4,5,black,90.0,,0,64,64,white,draw_polygon,451.png
0.5,0.5,0.1,6,black,300.0,,0,64,64,white,draw_polygon,452.png
0.47,0.48,0.45,7,black,30.0,,0,64,64,white,draw_polygon,453.png
0.53,0.47,0.15,7,black,240.0,,0,64,64,white,draw_polygon,454.png
0.54,0.51,0.3,5,black,240.0,,0,64,64,white,draw_polygon,455.png
0.5,0.48,0.35,7,black,240.0,,0,64,64,white,draw_polygon,456.png
0.45,0.53,0.3,5,black,90.0,,0,64,64,white,draw_polygon,457.png
0.5,0.52,0.2,5,black,180.0,,0,64,64,white,draw_polygon,458.png
0.55,0.49,0.35,6,black,210.0,,0,64,64,white,draw_polygon,459.png
0.45,0.45,0.25,5,black,60.0,,0,64,64,white,draw_polygon,460.png
0.49,0.54,0.25,5,black,240.0,,0,64,64,white,draw_polygon,461.png
0.52,0.54,0.45,7,black,120.0,,0,64,64,white,draw_polygon,462.png
0.49,0.53,0.15,6,black,240.0,,0,64,64,white,draw_polygon,463.png
0.48,0.46,0.4,3,black,120.0,,0,64,64,white,draw_polygon,464.png
0.45,0.52,0.4,4,black,300.0,,0,64,64,white,draw_polygon,465.png
0.54,0.46,0.35,3,black,150.0,,0,64,64,white,draw_polygon,466.png
0.45,0.49,0.35,4,black,120.0,,0,64,64,white,draw_polygon,467.png
0.5,0.47,0.3,4,black,30.0,,0,64,64,white,draw_polygon,468.png
0.49,0.54,0.2,5,black,300.0,,0,64,64,white,draw_polygon,469.png
0.49,0.48,0.4,5,black,300.0,,0,64,64,white,draw_polygon,470.png
0.54,0.47,0.1,7,black,180.0,,0,64,64,white,draw_polygon,471.png
0.53,0.48,0.35,6,black,120.0,,0,64,64,white,draw_polygon,472.png
0.53,0.53,0.4,4,black,0.0,,0,64,64,white,draw_polygon,473.png
0.53,0.48,0.2,3,black,210.0,,0,64,64,white,draw_polygon,474.png
0.55,0.54,0.2,5,black,210.0,,0,64,64,white,draw_polygon,475.png
0.48,0.49,0.2,3,black,90.0,,0,64,64,white,draw_polygon,476.png
0.53,0.55,0.15,5,black,300.0,,0,64,64,white,draw_polygon,477.png
0.47,0.46,0.1,4,black,0.0,,0,64,64,white,draw_polygon,478.png
0.46,0.53,0.3,7,black,60.0,,0,64,64,white,draw_polygon,479.png
0.52,0.5,0.15,7,black,210.0,,0,64,64,white,draw_polygon,480.png
0.45,0.53,0.35,5,black,30.0,,0,64,64,white,draw_polygon,481.png
0.54,0.48,0.3,5,black,180.0,,0,64,64,white,draw_polygon,482.png
0.52,0.48,0.2,4,black,240.0,,0,64,64,white,draw_polygon,483.png
0.55,0.45,0.4,5,black,120.0,,0,64,64,white,draw_polygon,484.png
0.51,0.49,0.15,7,black,240.0,,0,64,64,white,draw_polygon,485.png
0.5,0.53,0.25,3,black,0.0,,0,64,64,white,draw_polygon,486.png
0.51,0.53,0.1,5,black,270.0,,0,64,64,white,draw_polygon,487.png
0.54,0.48,0.3,4,black,30.0,,0,64,64,white,draw_polygon,488.png
0.46,0.5,0.3,5,black,210.0,,0,64,64,white,draw_polygon,489.png
0.45,0.54,0.15,7,black,60.0,,0,64,64,white,draw_polygon,490.png
0.5,0.47,0.4,5,black,300.0,,0,64,64,white,draw_polygon,491.png
0.5,0.54,0.3,7,black,150.0,,0,64,64,white,draw_polygon,492.png
0.53,0.5,0.35,7,black,30.0,,0,64,64,white,draw_polygon,493.png
0.46,0.53,0.45,3,black,0.0,,0,64,64,white,draw_polygon,494.png
0.52,0.55,0.3,6,black,60.0,,0,64,64,white,draw_polygon,495.png
0.54,0.55,0.1,4,black,210.0,,0,64,64,white,draw_polygon,496.png
0.48,0.54,0.2,3,black,150.0,,0,64,64,white,draw_polygon,497.png
0.46,0.5,0.1,3,black,330.0,,0,64,64,white,draw_polygon,498.png
0.52,0.52,0.35,7,black,180.0,,0,64,64,white,draw_polygon,499.png
0.45,0.47,0.25,4,black,300.0,,0,64,64,white,draw_polygon,500.png
0.54,0.48,0.25,5,black,30.0,,0,64,64,white,draw_polygon,501.png
0.51,0.5,0.1,3,black,240.0,,0,64,64,white,draw_polygon,502.png
0.52,0.5,0.4,4,black,330.0,,0,64,64,white,draw_polygon,503.png
0.47,0.51,0.25,7,black,0.0,,0,64,64,white,draw_polygon,504.png
0.51,0.51,0.3,6,black,30.0,,0,64,64,white,draw_polygon,505.png
0.53,0.45,0.15,3,black,180.0,,0,64,64,white,draw_polygon,506.png
0.47,0.49,0.45,5,black,210.0,,0,64,64,white,draw_polygon,507.png
0.55,0.51,0.2,5,black,240.0,,0,64,64,white,draw_polygon,508.png
0.49,0.48,0.25,4,black,30.0,,0,64,64,white,draw_polygon,509.png
0.54,0.52,0.45,3,black,210.0,,0,64,64,white,draw_polygon,510.png
0.48,0.54,0.3,7,black,330.0,,0,64,64,white,draw_polygon,511.png
0.48,0.48,0.35,4,black,240.0,,0,64,64,white,draw_polygon,512.png
0.53,0.53,0.1,6,black,90.0,,0,64,64,white,draw_polygon,513.png
0.48,0.5,0.4,5,black,270.0,,0,64,64,white,draw_polygon,514.png
0.5,0.48,0.4,3,black,0.0,,0,64,64,white,draw_polygon,515.png
0.51,0.46,0.2,6,black,330.0,,0,64,64,white,draw_polygon,516.png
0.51,0.53,0.3,4,black,210.0,,0,64,64,white,draw_polygon,517.png
0.54,0.53,0.45,6,black,180.0,,0,64,64,white,draw_polygon,518.png
0.51,0.52,0.45,7,black,150.0,,0,64,64,white,draw_polygon,519.png
0.55,0.55,0.3,7,black,150.0,,0,64,64,white,draw_polygon,520.png
0.55,0.55,0.3,4,black,90.0,,0,64,64,white,draw_polygon,521.png
0.54,0.46,0.45,3,black,300.0,,0,64,64,white,draw_polygon,522.png
0.45,0.48,0.1,4,black,120.0,,0,64,64,white,draw_polygon,523.png
0.47,0.53,0.1,5,black,210.0,,0,64,64,white,draw_polygon,524.png
0.54,0.53,0.45,4,black,150.0,,0,64,64,white,draw_polygon,525.png
0.53,0.48,0.2,5,black,150.0,,0,64,64,white,draw_polygon,526.png
0.52,0.45,0.4,4,black,150.0,,0,64,64,white,draw_polygon,527.png
0.54,0.53,0.3,3,black,330.0,,0,64,64,white,draw_polygon,528.png
0.51,0.55,0.35,7,black,210.0,,0,64,64,white,draw_polygon,529.png
0.46,0.54,0.45,3,black,330.0,,0,64,64,white,draw_polygon,530.png
0.45,0.53,0.35,3,black,270.0,,0,64,64,white,draw_polygon,531.png
0.53,0.51,0.1,7,black,0.0,,0,64,64,white,draw_polygon,532.png
0.54,0.52,0.3,6,black,180.0,,0,64,64,white,draw_polygon,533.png
0.46,0.53,0.1,5,black,270.0,,0,64,64,white,draw_polygon,534.png
0.53,0.48,0.1,6,black,0.0,,0,64,64,white,draw_polygon,535.png
0.46,0.49,0.2,6,black,270.0,,0,64,64,white,draw_polygon,536.png
0.53,0.52,0.1,7,black,0.0,,0,64,64,white,draw_polygon,537.png
0.48,0.54,0.25,3,black,210.0,,0,64,64,white,draw_polygon,538.png
0.48,0.46,0.15,6,black,210.0,,0,64,64,white,draw_polygon,539.png
0.46,0.49,0.15,3,black,30.0,,0,64,64,white,draw_polygon,540.png
0.55,0.47,0.45,5,black,330.0,,0,64,64,white,draw_polygon,541.png
0.52,0.47,0.3,4,black,60.0,,0,64,64,white,draw_polygon,542.png
0.45,0.55,0.4,6,black,60.0,,0,64,64,white,draw_polygon,543.png
0.55,0.48,0.15,6,black,330.0,,0,64,64,white,draw_polygon,544.png
0.46,0.45,0.1,6,black,330.0,,0,64,64,white,draw_polygon,545.png
0.54,0.54,0.3,6,black,270.0,,0,64,64,white,draw_polygon,546.png
0.45,0.49,0.3,7,black,210.0,,0,64,64,white,draw_polygon,547.png
0.53,0.55,0.2,4,black,240.0,,0,64,64,white,draw_polygon,548.png
0.5,0.55,0.1,7,black,90.0,,0,64,64,white,draw_polygon,549.png
0.52,0.54,0.2,4,black,60.0,,0,64,64,white,draw_polygon,550.png
0.45,0.49,0.4,5,black,270.0,,0,64,64,white,draw_polygon,551.png
0.51,0.48,0.4,7,black,180.0,,0,64,64,white,draw_polygon,552.png
0.48,0.48,0.1,6,black,210.0,,0,64,64,white,draw_polygon,553.png
0.48,0.49,0.15,3,black,300.0,,0,64,64,white,draw_polygon,554.png
0.51,0.53,0.2,7,black,120.0,,0,64,64,white,draw_polygon,555.png
0.52,0.46,0.15,6,black,180.0,,0,64,64,white,draw_polygon,556.png
0.5,0.47,0.3,6,black,210.0,,0,64,64,white,draw_polygon,557.png
0.52,0.54,0.35,6,black,300.0,,0,64,64,white,draw_polygon,558.png
0.53,0.45,0.2,4,black,210.0,,0,64,64,white,draw_polygon,559.png
0.45,0.45,0.45,5,black,180.0,,0,64,64,white,draw_polygon,560.png
0.55,0.54,0.3,4,black,210.0,,0,64,64,white,draw_polygon,561.png
0.47,0.49,0.45,6,black,90.0,,0,64,64,white,draw_polygon,562.png
0.54,0.46,0.2,6,black,300.0,,0,64,64,white,draw_polygon,563.png
0.53,0.47,0.1,7,black,30.0,,0,64,64,white,draw_polygon,564.png
0.54,0.45,0.45,4,black,150.0,,0,64,64,white,draw_polygon,565.png
0.53,0.49,0.25,6,black,210.0,,0,64,64,white,draw_polygon,566.png
0.45,0.54,0.35,4,black,330.0,,0,64,64,white,draw_polygon,567.png
0.53,0.46,0.35,5,black,330.0,,0,64,64,white,draw_polygon,568.png
0.55,0.46,0.45,7,black,120.0,,0,64,64,white,draw_polygon,569.png
0.46,0.51,0.45,7,black,60.0,,0,64,64,white,draw_polygon,570.png
0.47,0.47,0.1,4,black,180.0,,0,64,64,white,draw_polygon,571.png
0.55,0.49,0.1,5,black,150.0,,0,64,64,white,draw_polygon,572.png
0.47,0.52,0.35,4,black,330.0,,0,64,64,white,draw_polygon,573.png
0.51,0.45,0.35,7,black,0.0,,0,64,64,white,draw_polygon,574.png
0.45,0.53,0.2,7,black,90.0,,0,64,64,white,draw_polygon,575.png
0.54,0.46,0.3,4,black,330.0,,0,64,64,white,draw_polygon,576.png
0.53,0.47,0.25,7,black,0.0,,0,64,64,white,draw_polygon,577.png
0.46,0.53,0.25,5,black,30.0,,0,64,64,white,draw_polygon,578.png
0.48,0.47,0.25,7,black,300.0,,0,64,64,white,draw_polygon,579.png
0.45,0.45,0.1,3,black,60.0,,0,64,64,white,draw_polygon,580.png
0.52,0.49,0.45,5,black,60.0,,0,64,64,white,draw_polygon,581.png
0.55,0.45,0.3,3,black,300.0,,0,64,64,white,draw_polygon,582.png
0.49,0.53,0.35,6,black,330.0,,0,64,64,white,draw_polygon,583.png
0.54,0.49,0.35,4,black,0.0,,0,64,64,white,draw_polygon,584.png
0.45,0.51,0.15,6,black,300.0,,0,64,64,white,draw_polygon,585.png
0.52,0.45,0.35,7,black,30.0,,0,64,64,white,draw_polygon,586.png
0.54,0.49,0.3,4,black,180.0,,0,64,64,white,draw_polygon,587.png
0.52,0.46,0.1,6,black,270.0,,0,64,64,white,draw_polygon,588.png
0.5,0.47,0.3,3,black,240.0,,0,64,64,white,draw_polygon,589.png
0.54,0.54,0.45,6,black,0.0,,0,64,64,white,draw_polygon,590.png
0.45,0.51,0.2,3,black,30.0,,0,64,64,white,draw_polygon,591.png
0.52,0.54,0.45,3,black,120.0,,0,64,64,white,draw_polygon,592.png
0.45,0.47,0.25,5,black,270.0,,0,64,64,white,draw_polygon,593.png
0.46,0.53,0.1,4,black,30.0,,0,64,64,white,draw_polygon,594.png
0.46,0.53,0.4,7,black,300.0,,0,64,64,white,draw_polygon,595.png
0.54,0.54,0.4,4,black,300.0,,0,64,64,white,draw_polygon,596.png
0.45,0.46,0.45,4,black,90.0,,0,64,64,white,draw_polygon,597.png
0.49,0.49,0.2,5,black,210.0,,0,64,64,white,draw_polygon,598.png
0.53,0.45,0.15,5,black,210.0,,0,64,64,white,draw_polygon,599.png
0.52,0.47,0.35,6,black,30.0,,0,64,64,white,draw_polygon,600.png
0.51,0.48,0.45,6,black,180.0,,0,64,64,white,draw_polygon,601.png
0.51,0.55,0.15,3,black,330.0,,0,64,64,white,draw_polygon,602.png
0.55,0.55,0.1,7,black,60.0,,0,64,64,white,draw_polygon,603.png
0.45,0.46,0.15,3,black,240.0,,0,64,64,white,draw_polygon,604.png
0.55,0.51,0.3,3,black,270.0,,0,64,64,white,draw_polygon,605.png
0.51,0.46,0.4,5,black,60.0,,0,64,64,white,draw_polygon,606.png
0.46,0.45,0.15,4,black,270.0,,0,64,64,white,draw_polygon,607.png
0.55,0.55,0.15,4,black,300.0,,0,64,64,white,draw_polygon,608.png
0.49,0.45,0.3,4,black,90.0,,0,64,64,white,draw_polygon,609.png
0.48,0.51,0.1,5,black,210.0,,0,64,64,white,draw_polygon,610.png
0.53,0.48,0.3,5,black,60.0,,0,64,64,white,draw_polygon,611.png
0.53,0.55,0.1,4,black,270.0,,0,64,64,white,draw_polygon,612.png
0.52,0.51,0.3,5,black,0.0,,0,64,64,white,draw_polygon,613.png
0.45,0.49,0.35,6,black,90.0,,0,64,64,white,draw_polygon,614.png
0.55,0.48,0.35,3,black,180.0,,0,64,64,white,draw_polygon,615.png
0.47,0.45,0.35,7,black,0.0,,0,64,64,white,draw_polygon,616.png
0.47,0.51,0.25,3,black,150.0,,0,64,64,white,draw_polygon,617.png
0.48,0.53,0.45,5,black,180.0,,0,64,64,white,draw_polygon,618.png
0.54,0.55,0.4,4,black,330.0,,0,64,64,white,draw_polygon,619.png
0.55,0.49,0.4,7,black,60.0,,0,64,64,white,draw_polygon,620.png
0.54,0.54,0.35,3,black,30.0,,0,64,64,white,draw_polygon,621.png
0.46,0.49,0.35,5,black,300.0,,0,64,64,white,draw_polygon,622.png
0.46,0.53,0.3,3,black,180.0,,0,64,64,white,draw_polygon,623.png
0.46,0.55,0.25,7,black,330.0,,0,64,64,white,draw_polygon,624.png
0.46,0.53,0.1,6,black,210.0,,0,64,64,white,draw_polygon,625.png
0.55,0.46,0.45,7,black,150.0,,0,64,64,white,draw_polygon,626.png
0.52,0.47,0.35,3,black,180.0,,0,64,64,white,draw_polygon,627.png
0.53,0.48,0.2,7,black,180.0,,0,64,64,white,draw_polygon,628.png
0.46,0.49,0.15,3,black,330.0,,0,64,64,white,draw_polygon,629.png
0.52,0.51,0.4,4,black,270.0,,0,64,64,white,draw_polygon,630.png
0.55,0.49,0.25,7,black,150.0,,0,64,64,white,draw_polygon,631.png
0.5,0.48,0.25,5,black,60.0,,0,64,64,white,draw_polygon,632.png
0.54,0.48,0.35,5,black,330.0,,0,64,64,white,draw_polygon,633.png
0.51,0.48,0.15,6,black,30.0,,0,64,64,white,draw_polygon,634.png
0.47,0.49,0.4,7,black,60.0,,0,64,64,white,draw_polygon,635.png
0.55,0.45,0.3,4,black,60.0,,0,64,64,white,draw_polygon,636.png
0.47,0.46,0.25,3,black,210.0,,0,64,64,white,draw_polygon,637.png
0.51,0.5,0.2,5,black,120.0,,0,64,64,white,draw_polygon,638.png
0.53,0.49,0.25,5,black,90.0,,0,64,64,white,draw_polygon,639.png
0.51,0.52,0.2,4,black,150.0,,0,64,64,white,draw_polygon,640.png
0.53,0.45,0.2,7,black,120.0,,0,64,64,white,draw_polygon,641.png
0.52,0.49,0.1,3,black,30.0,,0,64,64,white,draw_polygon,642.png
0.52,0.5,0.1,3,black,30.0,,0,64,64,white,draw_polygon,643.png
0.54,0.55,0.2,4,black,60.0,,0,64,64,white,draw_polygon,644.png
0.47,0.51,0.15,4,black,120.0,,0,64,64,white,draw_polygon,645.png
0.55,0.49,0.3,5,black,300.0,,0,64,64,white,draw_polygon,646.png
0.45,0.53,0.4,3,black,180.0,,0,64,64,white,draw_polygon,647.png
0.48,0.48,0.2,6,black,300.0,,0,64,64,white,draw_polygon,648.png
0.53,0.46,0.35,5,black,30.0,,0,64,64,white,draw_polygon,649.png
0.52,0.49,0.45,5,black,210.0,,0,64,64,white,draw_polygon,650.png
0.46,0.47,0.3,3,black,150.0,,0,64,64,white,draw_polygon,651.png
0.55,0.47,0.25,3,black,30.0,,0,64,64,white,draw_polygon,652.png
0.52,0.47,0.4,4,black,60.0,,0,64,64,white,draw_polygon,653.png
0.53,0.55,0.1,5,black,30.0,,0,64,64,white,draw_polygon,654.png
0.55,0.45,0.2,5,black,120.0,,0,64,64,white,draw_polygon,655.png
0.55,0.49,0.2,5,black,210.0,,0,64,64,white,draw_polygon,656.png
0.54,0.48,0.4,4,black,330.0,,0,64,64,white,draw_polygon,657.png
0.46,0.51,0.25,5,black,0.0,,0,64,64,white,draw_polygon,658.png
0.46,0.49,0.35,6,black,270.0,,0,64,64,white,draw_polygon,659.png
0.51,0.48,0.25,3,black,150.0,,0,64,64,white,draw_polygon,660.png
0.5,0.48,0.35,7,black,270.0,,0,64,64,white,draw_polygon,661.png
0.49,0.49,0.4,6,black,300.0,,0,64,64,white,draw_polygon,662.png
0.55,0.54,0.35,4,black,0.0,,0,64,64,white,draw_polygon,663.png
0.47,0.51,0.1,3,black,90.0,,0,64,64,white,draw_polygon,664.png
0.53,0.49,0.3,4,black,0.0,,0,64,64,white,draw_polygon,665.png
0.51,0.47,0.25,3,black,0.0,,0,64,64,white,draw_polygon,666.png
0.49,0.52,0.35,4,black,120.0,,0,64,64,white,draw_polygon,667.png
0.49,0.46,0.35,4,black,180.0,,0,64,64,white,draw_polygon,668.png
0.54,0.5,0.45,3,black,270.0,,0,64,64,white,draw_polygon,669.png
0.55,0.45,0.45,4,black,120.0,,0,64,64,white,draw_polygon,670.png
0.46,0.47,0.3,4,black,120.0,,0,64,64,white,draw_polygon,671.png
0.53,0.54,0.1,6,black,270.0,,0,64,64,white,draw_polygon,672.png
0.48,0.45,0.4,5,black,330.0,,0,64,64,white,draw_polygon,673.png
0.46,0.54,0.15,4,black,180.0,,0,64,64,white,draw_polygon,674.png
0.49,0.51,0.25,6,black,300.0,,0,64,64,white,draw_polygon,675.png
0.52,0.54,0.15,3,black,240.0,,0,64,64,white,draw_polygon,676.png
0.5,0.48,0.1,4,black,300.0,,0,64,64,white,draw_polygon,677.png
0.5,0.52,0.35,7,black,150.0,,0,64,64,white,draw_polygon,678.png
0.47,0.52,0.35,3,black,210.0,,0,64,64,white,draw_polygon,679.png
0.46,0.55,0.4,4,black,60.0,,0,64,64,white,draw_polygon,680.png
0.51,0.55,0.2,4,black,30.0,,0,64,64,white,draw_polygon,681.png
0.51,0.54,0.1,7,black,270.0,,0,64,64,white,draw_polygon,682.png
0.54,0.54,0.2,4,black,330.0,,0,64,64,white,draw_polygon,683.png
0.48,0.45,0.4,3,black,60.0,,0,64,64,white,draw_polygon,684.png
0.49,0.46,0.4,4,black,90.0,,0,64,64,white,draw_polygon,685.png
0.45,0.5,0.15,7,black,120.0,,0,64,64,white,draw_polygon,686.png
0.51,0.55,0.45,6,black,300.0,,0,64,64,white,draw_polygon,687.png
0.52,0.48,0.45,4,black,270.0,,0,64,64,white,draw_polygon,688.png
0.46,0.47,0.15,3,black,180.0,,0,64,64,white,draw_polygon,689.png
0.54,0.51,0.45,5,black,180.0,,0,64,64,white,draw_polygon,690.png
0.55,0.55,0.45,7,black,0.0,,0,64,64,white,draw_polygon,691.png
0.54,0.46,0.3,3,black,210.0,,0,64,64,white,draw_polygon,692.png
0.55,0.52,0.45,7,black,270.0,,0,64,64,white,draw_polygon,693.png
0.46,0.54,0.4,6,black,210.0,,0,64,64,white,draw_polygon,694.png
